source,split,image_id,image_path,md5,n_boxes,classes,has_ligature,has_weapon,is_empty_label,is_duplicate,duplicate_of,error_flag,notes
yolo_v2,train,syn_noose_00954,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00954.jpg,3e064abf5633fc15c9129d7b6d586922,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00955,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00955.jpg,9b2013aa06b2fb3768c61d373764c59c,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00957,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00957.jpg,48d49bb85a700b143e5f5f155c808560,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00959,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00959.jpg,176865242062527e8ecf8dc281601efb,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00960,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00960.jpg,fb8e608c410e887b78794e880645fde1,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00961,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00961.jpg,30eb78dcd0f82d37fbe7acedac6c05aa,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00962,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00962.jpg,1d666f9cf3a7cc06526b69aa22db934c,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00963,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00963.jpg,ff22c88b4ab19d1e9deed16b06a92c36,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00964,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00964.jpg,fca0145d1551f895b29498d21dec6c0e,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00965,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00965.jpg,3b1f10d01faceb1784018f22abc6e8bd,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00966,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00966.jpg,06b5aad0e967ac0a5de2e15786d9a75d,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00967,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00967.jpg,a784d0c39306a28856d014bec2a453a7,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00969,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00969.jpg,13106ffd13f2c688bcbdf03b8152b66e,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00970,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00970.jpg,f9c01d1ca45807953e0d82b9b349c0d2,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00971,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00971.jpg,d872809ad6b4ea3a800b69c6d62b888c,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00972,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00972.jpg,90f187b260fd920ea0e0c20fc4298e4a,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00974,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00974.jpg,1ee927cf6a39bbaa8d08da93d84edd7a,2,ligature_noose;ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00975,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00975.jpg,cbe99e9045925703957862334cecacec,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00977,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00977.jpg,2e498af1463bcae69553341bba564b31,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00978,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00978.jpg,ea5ac3c176d5be8745c071d5f69e7883,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00979,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00979.jpg,d375ef724c511d58b9f7bdeadb000b9d,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00980,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00980.jpg,3f8a0d3a5b9e5acec4947b6a7b08b31f,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00981,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00981.jpg,2fef6295f7d44ef47d2206b157b5ef3e,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00982,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00982.jpg,f728cd9c94d1215c8ccb4c8f36ea483c,2,ligature_noose;ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00983,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00983.jpg,4582588ccede15e26b13dde95b85eb31,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00984,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00984.jpg,5405a92ef59a4406cd894368f058822a,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00986,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00986.jpg,cea55ad9b1fb223389a7ea2486835e9a,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00987,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00987.jpg,5b44c904d67c9887523eda6307f3fc10,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00988,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00988.jpg,1bae090086211adf34415d285643c170,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00989,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00989.jpg,172c937db4adce19b7696734f70ed1d6,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00990,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00990.jpg,5c42acad61c2e5693bceaa0ca7d90702,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00991,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00991.jpg,d5f6200d27f39a6aa503db5714911754,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00992,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00992.jpg,ee9ae4936c0d517dc6cb66cd62cc67c1,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00993,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00993.jpg,64892dfa61f6011a482a689d41480d43,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00997,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00997.jpg,e225011b19a218ed581dd68dfa8db62d,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00998,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00998.jpg,c30d78bc8b9dde068d0eee1b98902c3b,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_00999,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_00999.jpg,cf924950fd0bd8630b14fe8ef95ebf61,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01001,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01001.jpg,248bfa2f8e14a65ad826ab939a4185e2,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01002,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01002.jpg,79bff939ecb411d86ce3b3d256294f00,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01003,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01003.jpg,7f1821dd1df0b1b2848dd89d06652eaa,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01004,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01004.jpg,1f2b15024f8d4f5a478e97d4b94e5997,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01005,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01005.jpg,e7cfab555355f45d98c6b1b7977cffb6,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01006,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01006.jpg,e18c080db1b9899e0f9e24ad5e39539f,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01007,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01007.jpg,d32e4559b17f349db34829d7bd825bb4,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01008,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01008.jpg,ada9289e42c43d9d585f4138eff96335,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01009,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01009.jpg,2c56930532d05e58b00999570b7d2c1b,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01011,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01011.jpg,3a262877f65473ca42a1c544ece0a64a,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01012,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01012.jpg,9a060007b40d7ae63b5662751826514e,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01013,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01013.jpg,d65d35ce0f5569198a72a88e26acec99,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01014,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01014.jpg,f31f7d28ad7c772fa156e5fbf63a5d1b,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01015,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01015.jpg,44df625db0148e691d86f1d0d272ea02,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01016,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01016.jpg,35e06706f76b9a5ab78337c43a9821de,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01017,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01017.jpg,f993733d469dca7b4459fb3b5085e211,2,ligature_noose;ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01018,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01018.jpg,7de84a0caae84b988ea16de1ee54c5ce,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01019,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01019.jpg,f44abbfbec01a827b80209e837c240e8,2,ligature_noose;ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01020,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01020.jpg,32451b981ede0253f112bf6a221aa7db,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01021,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01021.jpg,b6bb10f73f136039135a94d7b3a0329a,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01023,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01023.jpg,00860df4baca47e5024d7d66301a9953,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01024,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01024.jpg,03dc673734f975e76db48219b0424353,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01026,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01026.jpg,7d46acd76ef8b574ee209e573255f69c,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01027,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01027.jpg,f038be7f6edc79a799bd2a1494eb5d65,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01028,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01028.jpg,185b47f70ec93abdb2e229b9e6af42d3,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01030,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01030.jpg,6ce90b686b19580ad238d279e1840cc6,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01031,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01031.jpg,06b4759ccdb589954233fafb62ba4002,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01032,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01032.jpg,6c6675bb952adcb7a469fa6153527b56,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01033,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01033.jpg,4375844c7c6b1904130ec5266ac32a3b,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01035,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01035.jpg,c8c3ffbd8f782d8b5124c00805764d92,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01036,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01036.jpg,35766febb543b633548d12001269ca8f,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01037,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01037.jpg,bf8fc96c8519ae672e3cc5c28e0b315d,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01038,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01038.jpg,ccecaff697c48d7a06cd208d06403157,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01041,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01041.jpg,b38550a0a2cb45e5fbf016b9f8e412d8,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01042,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01042.jpg,163fff4d0eba38cf09e899706fa94cc5,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01044,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01044.jpg,baabe0158617cbfe3a199c04419a4445,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01045,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01045.jpg,1a860d6b5aac969d4b6f76d13b3631cf,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01046,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01046.jpg,ef0c83b8a796881dbf85d54841ab8fed,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01047,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01047.jpg,8f8a88d42b2e4604bdd5df0c451e6b01,2,ligature_noose;ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01048,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01048.jpg,723c544e5d98898a43b41a2998b96035,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01049,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01049.jpg,66d2836baa3dccbcff5d2abb5f01d353,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01050,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01050.jpg,8457d8ba9e8a237d765533033567519c,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01051,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01051.jpg,203ba48a4ba967e5e4fc79518682ac02,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01053,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01053.jpg,4ebdbcc967c99ecc80448d73075d3ff4,2,ligature_noose;ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01054,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01054.jpg,59ff2afa1d16cc0276453cfe51b58f04,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01055,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01055.jpg,f53592a1b7f29139125fc154a4b0ca3e,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01056,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01056.jpg,23d05a0cb5a03733860c7aa2299ad62d,2,ligature_noose;ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01057,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01057.jpg,f5cbf15715758ac356b5a38b593f9cab,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01058,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01058.jpg,6660b73e4270ce7677dfe13ba051550d,2,ligature_noose;ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01060,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01060.jpg,d79a59275dd0e0ae4496777536d31b67,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01061,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01061.jpg,582acd64b0c5b2caeb907daed3142b12,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01062,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01062.jpg,8198ed9ff4151a952ab3b39d6b38b143,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01063,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01063.jpg,3b0dc204a663dc93f6d23cd0bd447fa4,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01064,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01064.jpg,b4b1ec8fec7d6f5e617993a4effcfe04,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01065,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01065.jpg,cb700d17322ccd7aaccd7e03706cdc00,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01066,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01066.jpg,24683d8d423bd59d5c822a2a4d632466,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01067,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01067.jpg,77a31ad1cc9ecc94152505b750798036,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01068,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01068.jpg,ab8fc7c947f14b09f2ba93c76853d60b,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01069,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01069.jpg,9288183240490a7858a71da6afe3b2ad,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01070,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01070.jpg,fb7a318db765764d5fe13e373d839a2d,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01071,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01071.jpg,694cf54ada0f893be517593e381bde6c,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01072,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01072.jpg,11e75f1d6c5934a106be3f8b0c4027ce,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01073,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01073.jpg,bce7fad82256743f2b38c522613d8eff,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01074,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01074.jpg,54ffe256be59801abde36fbb0e21c69c,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01075,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01075.jpg,650768f6c95ae9b5c2e6eedd0cf89fea,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01076,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01076.jpg,68056b89310822b34d1c19b8c21ec05c,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01077,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01077.jpg,2710538bb8631486b7b6e929daad1231,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01078,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01078.jpg,d3279afafaac917bce533803327eb872,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01079,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01079.jpg,ba5434b49ff16ac9f338a8160d64745a,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01081,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01081.jpg,e592f55c8de32a68bd53eaeb393c391c,2,ligature_noose;ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01082,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01082.jpg,480512425a8ba2fbe811e8d20bcd5b3b,2,ligature_noose;ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01084,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01084.jpg,cfc0915a0d8ce34a16f275f49f175c91,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01085,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01085.jpg,b3558247e322b70c749423b6fb6abae2,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01088,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01088.jpg,8f1b1eb34d1762f3620467727a69f7d8,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01089,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01089.jpg,88ce9c0a5d8c3a0c117b0d90d2ee58b2,1,ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01091,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01091.jpg,b35e46693044c34a597f05364a2b205d,2,ligature_noose;ligature_noose,True,False,False,False,,,
yolo_v2,train,syn_noose_01092,C:\Users\Per\Downloads\smurf_social-main\DA_DL_KPDL\datasets\yolo_v2\train\images\syn_noose_01092.jpg,0c23bb99b77cdf8c4a422e3a3d9b1e7b,1,ligature_noose,True,False,False,False,,,
