feature_path,video_path,violence,self_harm,nsfw
Normal_Videos511_x264_9671dca4.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos511_x264.mp4,0.0,0.0,0.0
Normal_Videos180_x264_b9119cb4.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos180_x264.mp4,0.0,0.0,0.0
Normal_Videos294_x264_1d9713bb.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos294_x264.mp4,0.0,0.0,0.0
Normal_Videos444_x264_e249e398.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos444_x264.mp4,0.0,0.0,0.0
Normal_Videos055_x264_0f38ca6e.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos055_x264.mp4,0.0,0.0,0.0
Normal_Videos313_x264_359ffde5.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos313_x264.mp4,0.0,0.0,0.0
Normal_Videos575_x264_e4611c15.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos575_x264.mp4,0.0,0.0,0.0
Normal_Videos243_x264_54594390.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos243_x264.mp4,0.0,0.0,0.0
Normal_Videos109_x264_19f929d6.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos109_x264.mp4,0.0,0.0,0.0
Normal_Videos107_x264_8354322e.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos107_x264.mp4,0.0,0.0,0.0
Normal_Videos426_x264_192c96e8.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos426_x264.mp4,0.0,0.0,0.0
Normal_Videos515_x264_f0e7c433.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos515_x264.mp4,0.0,0.0,0.0
Normal_Videos156_x264_8daa9ec4.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos156_x264.mp4,0.0,0.0,0.0
Normal_Videos092_x264_e252a827.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos092_x264.mp4,0.0,0.0,0.0
Normal_Videos747_x264_eaa50b8c.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos747_x264.mp4,0.0,0.0,0.0
Normal_Videos408_x264_c7e9623b.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos408_x264.mp4,0.0,0.0,0.0
Normal_Videos665_x264_63595f61.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos665_x264.mp4,0.0,0.0,0.0
Normal_Videos441_x264_be29009f.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos441_x264.mp4,0.0,0.0,0.0
Normal_Videos766_x264_a0a35b5e.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos766_x264.mp4,0.0,0.0,0.0
Normal_Videos450_x264_b932e399.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos450_x264.mp4,0.0,0.0,0.0
Normal_Videos311_x264_f2e57d5c.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos311_x264.mp4,0.0,0.0,0.0
Normal_Videos777_x264_e9192420.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos777_x264.mp4,0.0,0.0,0.0
Normal_Videos407_x264_ef5ecd9e.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos407_x264.mp4,0.0,0.0,0.0
Normal_Videos147_x264_784c4a53.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos147_x264.mp4,0.0,0.0,0.0
Normal_Videos373_x264_7ad731ee.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos373_x264.mp4,0.0,0.0,0.0
Normal_Videos595_x264_7d40cc79.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos595_x264.mp4,0.0,0.0,0.0
Normal_Videos110_x264_d4e725ae.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos110_x264.mp4,0.0,0.0,0.0
Normal_Videos371_x264_d40f6663.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos371_x264.mp4,0.0,0.0,0.0
Normal_Videos572_x264_c2b2eb7b.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos572_x264.mp4,0.0,0.0,0.0
Normal_Videos176_x264_baba2ed7.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos176_x264.mp4,0.0,0.0,0.0
Normal_Videos091_x264_874ad2e9.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos091_x264.mp4,0.0,0.0,0.0
Normal_Videos519_x264_c5e7f007.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos519_x264.mp4,0.0,0.0,0.0
Normal_Videos671_x264_bc7824ec.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos671_x264.mp4,0.0,0.0,0.0
Normal_Videos222_x264_41b7c12a.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos222_x264.mp4,0.0,0.0,0.0
Normal_Videos113_x264_72194355.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos113_x264.mp4,0.0,0.0,0.0
Normal_Videos811_x264_2bd74226.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos811_x264.mp4,0.0,0.0,0.0
Normal_Videos795_x264_3b850ddd.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos795_x264.mp4,0.0,0.0,0.0
Normal_Videos221_x264_d375d768.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos221_x264.mp4,0.0,0.0,0.0
Normal_Videos285_x264_28771186.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos285_x264.mp4,0.0,0.0,0.0
Normal_Videos791_x264_02186473.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos791_x264.mp4,0.0,0.0,0.0
Normal_Videos089_x264_816498fc.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos089_x264.mp4,0.0,0.0,0.0
Normal_Videos080_x264_6211a69d.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos080_x264.mp4,0.0,0.0,0.0
Normal_Videos288_x264_c9bc9687.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos288_x264.mp4,0.0,0.0,0.0
Normal_Videos810_x264_3f48e6c2.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos810_x264.mp4,0.0,0.0,0.0
Normal_Videos078_x264_41e65683.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos078_x264.mp4,0.0,0.0,0.0
Normal_Videos707_x264_609d8e5c.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos707_x264.mp4,0.0,0.0,0.0
Normal_Videos633_x264_1d7027e0.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos633_x264.mp4,0.0,0.0,0.0
Normal_Videos316_x264_a073182a.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos316_x264.mp4,0.0,0.0,0.0
Normal_Videos136_x264_2bbad345.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos136_x264.mp4,0.0,0.0,0.0
Normal_Videos615_x264_7c9161dd.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos615_x264.mp4,0.0,0.0,0.0
Normal_Videos518_x264_a8cd225c.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos518_x264.mp4,0.0,0.0,0.0
Normal_Videos510_x264_821ce2e1.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos510_x264.mp4,0.0,0.0,0.0
Normal_Videos614_x264_f28e7d5f.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos614_x264.mp4,0.0,0.0,0.0
Normal_Videos644_x264_06141bc3.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos644_x264.mp4,0.0,0.0,0.0
Normal_Videos610_x264_c6f808c4.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos610_x264.mp4,0.0,0.0,0.0
Normal_Videos276_x264_e337e340.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos276_x264.mp4,0.0,0.0,0.0
Normal_Videos297_x264_cd748906.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos297_x264.mp4,0.0,0.0,0.0
Normal_Videos743_x264_b196ee2e.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos743_x264.mp4,0.0,0.0,0.0
Normal_Videos095_x264_63c191fc.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos095_x264.mp4,0.0,0.0,0.0
Normal_Videos513_x264_04d6865b.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos513_x264.mp4,0.0,0.0,0.0
Normal_Videos260_x264_0efe95a2.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos260_x264.mp4,0.0,0.0,0.0
Normal_Videos720_x264_52504d57.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos720_x264.mp4,0.0,0.0,0.0
Normal_Videos678_x264_3cf73be1.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos678_x264.mp4,0.0,0.0,0.0
Normal_Videos085_x264_5952ab42.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos085_x264.mp4,0.0,0.0,0.0
Normal_Videos508_x264_9b456bc1.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos508_x264.mp4,0.0,0.0,0.0
Normal_Videos226_x264_49cb1d64.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos226_x264.mp4,0.0,0.0,0.0
Normal_Videos466_x264_271007ae.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos466_x264.mp4,0.0,0.0,0.0
Normal_Videos386_x264_8315bec9.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos386_x264.mp4,0.0,0.0,0.0
Normal_Videos119_x264_2eec72b3.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos119_x264.mp4,0.0,0.0,0.0
Normal_Videos366_x264_91621190.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos366_x264.mp4,0.0,0.0,0.0
Normal_Videos400_x264_08fae268.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos400_x264.mp4,0.0,0.0,0.0
Normal_Videos268_x264_15c4e9e9.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos268_x264.mp4,0.0,0.0,0.0
Normal_Videos546_x264_bb7335a3.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos546_x264.mp4,0.0,0.0,0.0
Normal_Videos553_x264_61eebcfd.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos553_x264.mp4,0.0,0.0,0.0
Normal_Videos793_x264_70524e2d.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos793_x264.mp4,0.0,0.0,0.0
Normal_Videos578_x264_5b95143c.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos578_x264.mp4,0.0,0.0,0.0
Normal_Videos737_x264_e012c290.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos737_x264.mp4,0.0,0.0,0.0
Normal_Videos774_x264_f883567d.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos774_x264.mp4,0.0,0.0,0.0
Normal_Videos845_x264_6a5046f0.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos845_x264.mp4,0.0,0.0,0.0
Normal_Videos329_x264_8508ec77.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos329_x264.mp4,0.0,0.0,0.0
Normal_Videos775_x264_3820de6c.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos775_x264.mp4,0.0,0.0,0.0
Normal_Videos765_x264_44906c79.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos765_x264.mp4,0.0,0.0,0.0
Normal_Videos531_x264_40f5ad7f.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos531_x264.mp4,0.0,0.0,0.0
Normal_Videos736_x264_3618d030.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos736_x264.mp4,0.0,0.0,0.0
Normal_Videos705_x264_f52b454c.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos705_x264.mp4,0.0,0.0,0.0
Normal_Videos516_x264_4c5b7228.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos516_x264.mp4,0.0,0.0,0.0
Normal_Videos233_x264_af1f8091.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos233_x264.mp4,0.0,0.0,0.0
Normal_Videos526_x264_36ff648e.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos526_x264.mp4,0.0,0.0,0.0
Normal_Videos295_x264_a86758dc.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos295_x264.mp4,0.0,0.0,0.0
Normal_Videos004_x264_06b81608.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos004_x264.mp4,0.0,0.0,0.0
Normal_Videos524_x264_54000e06.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos524_x264.mp4,0.0,0.0,0.0
Normal_Videos152_x264_5defc659.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos152_x264.mp4,0.0,0.0,0.0
Normal_Videos492_x264_8cead7da.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos492_x264.mp4,0.0,0.0,0.0
Normal_Videos335_x264_8e61b9a7.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos335_x264.mp4,0.0,0.0,0.0
Normal_Videos012_x264_cb9e01cf.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos012_x264.mp4,0.0,0.0,0.0
Normal_Videos300_x264_a8714e93.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos300_x264.mp4,0.0,0.0,0.0
Normal_Videos807_x264_93a8d55e.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos807_x264.mp4,0.0,0.0,0.0
Normal_Videos512_x264_6146d2f1.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos512_x264.mp4,0.0,0.0,0.0
Normal_Videos456_x264_309e3e19.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos456_x264.mp4,0.0,0.0,0.0
Normal_Videos337_x264_53720923.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos337_x264.mp4,0.0,0.0,0.0
Normal_Videos749_x264_ad051221.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos749_x264.mp4,0.0,0.0,0.0
Normal_Videos455_x264_d7454ef0.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos455_x264.mp4,0.0,0.0,0.0
Normal_Videos338_x264_2ef13527.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos338_x264.mp4,0.0,0.0,0.0
Normal_Videos069_x264_bb24311a.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos069_x264.mp4,0.0,0.0,0.0
Normal_Videos618_x264_3ac64c21.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos618_x264.mp4,0.0,0.0,0.0
Normal_Videos264_x264_0efc998d.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos264_x264.mp4,0.0,0.0,0.0
Normal_Videos099_x264_aa4864f2.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos099_x264.mp4,0.0,0.0,0.0
Normal_Videos796_x264_ea44d204.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos796_x264.mp4,0.0,0.0,0.0
Normal_Videos160_x264_75811c6b.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos160_x264.mp4,0.0,0.0,0.0
Normal_Videos404_x264_3205b171.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos404_x264.mp4,0.0,0.0,0.0
Normal_Videos477_x264_0495e729.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos477_x264.mp4,0.0,0.0,0.0
Normal_Videos841_x264_590f390c.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos841_x264.mp4,0.0,0.0,0.0
Normal_Videos684_x264_e7002d40.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos684_x264.mp4,0.0,0.0,0.0
Normal_Videos637_x264_7c28eab6.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos637_x264.mp4,0.0,0.0,0.0
Normal_Videos118_x264_bf86b8f9.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos118_x264.mp4,0.0,0.0,0.0
Normal_Videos481_x264_348d0923.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos481_x264.mp4,0.0,0.0,0.0
Normal_Videos112_x264_6f59fa78.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos112_x264.mp4,0.0,0.0,0.0
Normal_Videos808_x264_b5594cf0.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos808_x264.mp4,0.0,0.0,0.0
Normal_Videos418_x264_a22eec9c.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos418_x264.mp4,0.0,0.0,0.0
Normal_Videos764_x264_4f2cfff7.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos764_x264.mp4,0.0,0.0,0.0
Normal_Videos638_x264_618a5889.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos638_x264.mp4,0.0,0.0,0.0
Normal_Videos361_x264_5549789e.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos361_x264.mp4,0.0,0.0,0.0
Normal_Videos803_x264_07d95a91.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos803_x264.mp4,0.0,0.0,0.0
Normal_Videos303_x264_8de1b364.npy,/kaggle/input/datasets/bypktt/ucf-crimes/Real-world Anomaly Detection in Surveillance Videos (UCF)/Training-Normal-Videos/Normal_Videos303_x264.mp4,0.0,0.0,0.0
